2023-09-24 23:47:24 status unpacked libbsd0:arm64 0.11.3-1
2023-09-24 23:47:24 status half-configured libbsd0:arm64 0.11.3-1
2023-09-24 23:47:24 status installed libbsd0:arm64 0.11.3-1
2023-09-24 23:47:24 configure libelf1:arm64 0.183-1 <none>
2023-09-24 23:47:24 status unpacked libelf1:arm64 0.183-1
2023-09-24 23:47:24 status half-configured libelf1:arm64 0.183-1
2023-09-24 23:47:24 status installed libelf1:arm64 0.183-1
2023-09-24 23:47:24 configure libpam-cap:arm64 1:2.44-1 <none>
2023-09-24 23:47:24 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-24 23:47:24 status half-configured libpam-cap:arm64 1:2.44-1
2023-09-24 23:47:25 status installed libpam-cap:arm64 1:2.44-1
2023-09-24 23:47:25 configure libbpf0:arm64 1:0.3-2 <none>
2023-09-24 23:47:25 status unpacked libbpf0:arm64 1:0.3-2
2023-09-24 23:47:25 status half-configured libbpf0:arm64 1:0.3-2
2023-09-24 23:47:25 status installed libbpf0:arm64 1:0.3-2
2023-09-24 23:47:25 configure iproute2:arm64 5.10.0-4 <none>
2023-09-24 23:47:25 status unpacked iproute2:arm64 5.10.0-4
2023-09-24 23:47:25 status half-configured iproute2:arm64 5.10.0-4
2023-09-24 23:47:25 status installed iproute2:arm64 5.10.0-4
2023-09-24 23:47:25 trigproc libc-bin:arm64 2.31-13+deb11u2 <none>
2023-09-24 23:47:25 status half-configured libc-bin:arm64 2.31-13+deb11u2
2023-09-24 23:47:25 status installed libc-bin:arm64 2.31-13+deb11u2
2023-09-24 23:50:47 startup archives unpack
2023-09-24 23:50:47 install libelf1:arm64 <none> 0.183-1
2023-09-24 23:50:47 status triggers-pending libc-bin:arm64 2.31-13+deb11u2
2023-09-24 23:50:47 status half-installed libelf1:arm64 0.183-1
2023-09-24 23:50:47 status unpacked libelf1:arm64 0.183-1
2023-09-24 23:50:47 install libbpf0:arm64 <none> 1:0.3-2
2023-09-24 23:50:47 status half-installed libbpf0:arm64 1:0.3-2
2023-09-24 23:50:47 status unpacked libbpf0:arm64 1:0.3-2
2023-09-24 23:50:47 install libmd0:arm64 <none> 1.0.3-3
2023-09-24 23:50:47 status half-installed libmd0:arm64 1.0.3-3
2023-09-24 23:50:47 status unpacked libmd0:arm64 1.0.3-3
2023-09-24 23:50:47 install libbsd0:arm64 <none> 0.11.3-1
2023-09-24 23:50:47 status half-installed libbsd0:arm64 0.11.3-1
2023-09-24 23:50:47 status unpacked libbsd0:arm64 0.11.3-1
2023-09-24 23:50:47 install libcap2:arm64 <none> 1:2.44-1
2023-09-24 23:50:47 status half-installed libcap2:arm64 1:2.44-1
2023-09-24 23:50:47 status unpacked libcap2:arm64 1:2.44-1
2023-09-24 23:50:47 install libmnl0:arm64 <none> 1.0.4-3
2023-09-24 23:50:47 status half-installed libmnl0:arm64 1.0.4-3
2023-09-24 23:50:47 status unpacked libmnl0:arm64 1.0.4-3
2023-09-24 23:50:47 install libxtables12:arm64 <none> 1.8.7-1
2023-09-24 23:50:47 status half-installed libxtables12:arm64 1.8.7-1
2023-09-24 23:50:47 status unpacked libxtables12:arm64 1.8.7-1
2023-09-24 23:50:47 install libcap2-bin:arm64 <none> 1:2.44-1
2023-09-24 23:50:47 status half-installed libcap2-bin:arm64 1:2.44-1
2023-09-24 23:50:47 status unpacked libcap2-bin:arm64 1:2.44-1
2023-09-24 23:50:47 install iproute2:arm64 <none> 5.10.0-4
2023-09-24 23:50:47 status half-installed iproute2:arm64 5.10.0-4
2023-09-24 23:50:47 status unpacked iproute2:arm64 5.10.0-4
2023-09-24 23:50:47 install libatm1:arm64 <none> 1:2.5.1-4
2023-09-24 23:50:47 status half-installed libatm1:arm64 1:2.5.1-4
2023-09-24 23:50:47 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-24 23:50:47 install libpam-cap:arm64 <none> 1:2.44-1
2023-09-24 23:50:47 status half-installed libpam-cap:arm64 1:2.44-1
2023-09-24 23:50:47 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-24 23:50:47 startup packages configure
2023-09-24 23:50:47 configure libatm1:arm64 1:2.5.1-4 <none>
2023-09-24 23:50:47 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-24 23:50:47 status half-configured libatm1:arm64 1:2.5.1-4
2023-09-24 23:50:47 status installed libatm1:arm64 1:2.5.1-4
2023-09-24 23:50:47 configure libcap2:arm64 1:2.44-1 <none>
2023-09-24 23:50:47 status unpacked libcap2:arm64 1:2.44-1
2023-09-24 23:50:47 status half-configured libcap2:arm64 1:2.44-1
2023-09-24 23:50:47 status installed libcap2:arm64 1:2.44-1
2023-09-24 23:50:47 configure libcap2-bin:arm64 1:2.44-1 <none>
2023-09-24 23:50:47 status unpacked libcap2-bin:arm64 1:2.44-1
2023-09-24 23:50:47 status half-configured libcap2-bin:arm64 1:2.44-1
2023-09-24 23:50:47 status installed libcap2-bin:arm64 1:2.44-1
2023-09-24 23:50:47 configure libmnl0:arm64 1.0.4-3 <none>
2023-09-24 23:50:47 status unpacked libmnl0:arm64 1.0.4-3
2023-09-24 23:50:47 status half-configured libmnl0:arm64 1.0.4-3
2023-09-24 23:50:47 status installed libmnl0:arm64 1.0.4-3
2023-09-24 23:50:47 configure libxtables12:arm64 1.8.7-1 <none>
2023-09-24 23:50:47 status unpacked libxtables12:arm64 1.8.7-1
2023-09-24 23:50:47 status half-configured libxtables12:arm64 1.8.7-1
2023-09-24 23:50:47 status installed libxtables12:arm64 1.8.7-1
2023-09-24 23:50:47 configure libmd0:arm64 1.0.3-3 <none>
2023-09-24 23:50:47 status unpacked libmd0:arm64 1.0.3-3
2023-09-24 23:50:47 status half-configured libmd0:arm64 1.0.3-3
2023-09-24 23:50:47 status installed libmd0:arm64 1.0.3-3
2023-09-24 23:50:47 configure libbsd0:arm64 0.11.3-1 <none>
2023-09-24 23:50:47 status unpacked libbsd0:arm64 0.11.3-1
2023-09-24 23:50:47 status half-configured libbsd0:arm64 0.11.3-1
2023-09-24 23:50:47 status installed libbsd0:arm64 0.11.3-1
2023-09-24 23:50:47 configure libelf1:arm64 0.183-1 <none>
2023-09-24 23:50:47 status unpacked libelf1:arm64 0.183-1
2023-09-24 23:50:47 status half-configured libelf1:arm64 0.183-1
2023-09-24 23:50:47 status installed libelf1:arm64 0.183-1
2023-09-24 23:50:47 configure libpam-cap:arm64 1:2.44-1 <none>
2023-09-24 23:50:47 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-24 23:50:47 status half-configured libpam-cap:arm64 1:2.44-1
2023-09-24 23:50:47 status installed libpam-cap:arm64 1:2.44-1
2023-09-24 23:50:47 configure libbpf0:arm64 1:0.3-2 <none>
2023-09-24 23:50:47 status unpacked libbpf0:arm64 1:0.3-2
2023-09-24 23:50:47 status half-configured libbpf0:arm64 1:0.3-2
2023-09-24 23:50:47 status installed libbpf0:arm64 1:0.3-2
2023-09-24 23:50:47 configure iproute2:arm64 5.10.0-4 <none>
2023-09-24 23:50:47 status unpacked iproute2:arm64 5.10.0-4
2023-09-24 23:50:47 status half-configured iproute2:arm64 5.10.0-4
2023-09-24 23:50:47 status installed iproute2:arm64 5.10.0-4
2023-09-24 23:50:47 trigproc libc-bin:arm64 2.31-13+deb11u2 <none>
2023-09-24 23:50:47 status half-configured libc-bin:arm64 2.31-13+deb11u2
2023-09-24 23:50:47 status installed libc-bin:arm64 2.31-13+deb11u2
2023-09-24 23:52:25 startup archives unpack
2023-09-24 23:52:25 install libelf1:arm64 <none> 0.183-1
2023-09-24 23:52:25 status triggers-pending libc-bin:arm64 2.31-13+deb11u2
2023-09-24 23:52:25 status half-installed libelf1:arm64 0.183-1
2023-09-24 23:52:25 status unpacked libelf1:arm64 0.183-1
2023-09-24 23:52:25 install libbpf0:arm64 <none> 1:0.3-2
2023-09-24 23:52:25 status half-installed libbpf0:arm64 1:0.3-2
2023-09-24 23:52:25 status unpacked libbpf0:arm64 1:0.3-2
2023-09-24 23:52:25 install libmd0:arm64 <none> 1.0.3-3
2023-09-24 23:52:25 status half-installed libmd0:arm64 1.0.3-3
2023-09-24 23:52:25 status unpacked libmd0:arm64 1.0.3-3
2023-09-24 23:52:25 install libbsd0:arm64 <none> 0.11.3-1
2023-09-24 23:52:25 status half-installed libbsd0:arm64 0.11.3-1
2023-09-24 23:52:25 status unpacked libbsd0:arm64 0.11.3-1
2023-09-24 23:52:25 install libcap2:arm64 <none> 1:2.44-1
2023-09-24 23:52:25 status half-installed libcap2:arm64 1:2.44-1
2023-09-24 23:52:25 status unpacked libcap2:arm64 1:2.44-1
2023-09-24 23:52:25 install libmnl0:arm64 <none> 1.0.4-3
2023-09-24 23:52:25 status half-installed libmnl0:arm64 1.0.4-3
2023-09-24 23:52:25 status unpacked libmnl0:arm64 1.0.4-3
2023-09-24 23:52:25 install libxtables12:arm64 <none> 1.8.7-1
2023-09-24 23:52:25 status half-installed libxtables12:arm64 1.8.7-1
2023-09-24 23:52:25 status unpacked libxtables12:arm64 1.8.7-1
2023-09-24 23:52:25 install libcap2-bin:arm64 <none> 1:2.44-1
2023-09-24 23:52:25 status half-installed libcap2-bin:arm64 1:2.44-1
2023-09-24 23:52:25 status unpacked libcap2-bin:arm64 1:2.44-1
2023-09-24 23:52:25 install iproute2:arm64 <none> 5.10.0-4
2023-09-24 23:52:25 status half-installed iproute2:arm64 5.10.0-4
2023-09-24 23:52:25 status unpacked iproute2:arm64 5.10.0-4
2023-09-24 23:52:25 install libatm1:arm64 <none> 1:2.5.1-4
2023-09-24 23:52:25 status half-installed libatm1:arm64 1:2.5.1-4
2023-09-24 23:52:25 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-24 23:52:25 install libpam-cap:arm64 <none> 1:2.44-1
2023-09-24 23:52:25 status half-installed libpam-cap:arm64 1:2.44-1
2023-09-24 23:52:25 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-24 23:52:25 startup packages configure
2023-09-24 23:52:25 configure libatm1:arm64 1:2.5.1-4 <none>
2023-09-24 23:52:25 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-24 23:52:25 status half-configured libatm1:arm64 1:2.5.1-4
2023-09-24 23:52:25 status installed libatm1:arm64 1:2.5.1-4
2023-09-24 23:52:25 configure libcap2:arm64 1:2.44-1 <none>
2023-09-24 23:52:25 status unpacked libcap2:arm64 1:2.44-1
2023-09-24 23:52:25 status half-configured libcap2:arm64 1:2.44-1
2023-09-24 23:52:25 status installed libcap2:arm64 1:2.44-1
2023-09-24 23:52:25 configure libcap2-bin:arm64 1:2.44-1 <none>
2023-09-24 23:52:25 status unpacked libcap2-bin:arm64 1:2.44-1
2023-09-24 23:52:25 status half-configured libcap2-bin:arm64 1:2.44-1
2023-09-24 23:52:25 status installed libcap2-bin:arm64 1:2.44-1
2023-09-24 23:52:25 configure libmnl0:arm64 1.0.4-3 <none>
2023-09-24 23:52:25 status unpacked libmnl0:arm64 1.0.4-3
2023-09-24 23:52:25 status half-configured libmnl0:arm64 1.0.4-3
2023-09-24 23:52:25 status installed libmnl0:arm64 1.0.4-3
2023-09-24 23:52:25 configure libxtables12:arm64 1.8.7-1 <none>
2023-09-24 23:52:25 status unpacked libxtables12:arm64 1.8.7-1
2023-09-24 23:52:25 status half-configured libxtables12:arm64 1.8.7-1
2023-09-24 23:52:25 status installed libxtables12:arm64 1.8.7-1
2023-09-24 23:52:25 configure libmd0:arm64 1.0.3-3 <none>
2023-09-24 23:52:25 status unpacked libmd0:arm64 1.0.3-3
2023-09-24 23:52:25 status half-configured libmd0:arm64 1.0.3-3
2023-09-24 23:52:25 status installed libmd0:arm64 1.0.3-3
2023-09-24 23:52:25 configure libbsd0:arm64 0.11.3-1 <none>
2023-09-24 23:52:25 status unpacked libbsd0:arm64 0.11.3-1
2023-09-24 23:52:25 status half-configured libbsd0:arm64 0.11.3-1
2023-09-24 23:52:25 status installed libbsd0:arm64 0.11.3-1
2023-09-24 23:52:25 configure libelf1:arm64 0.183-1 <none>
2023-09-24 23:52:25 status unpacked libelf1:arm64 0.183-1
2023-09-24 23:52:25 status half-configured libelf1:arm64 0.183-1
2023-09-24 23:52:25 status installed libelf1:arm64 0.183-1
2023-09-24 23:52:25 configure libpam-cap:arm64 1:2.44-1 <none>
2023-09-24 23:52:25 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-24 23:52:25 status half-configured libpam-cap:arm64 1:2.44-1
2023-09-24 23:52:26 status installed libpam-cap:arm64 1:2.44-1
2023-09-24 23:52:26 configure libbpf0:arm64 1:0.3-2 <none>
2023-09-24 23:52:26 status unpacked libbpf0:arm64 1:0.3-2
2023-09-24 23:52:26 status half-configured libbpf0:arm64 1:0.3-2
2023-09-24 23:52:26 status installed libbpf0:arm64 1:0.3-2
2023-09-24 23:52:26 configure iproute2:arm64 5.10.0-4 <none>
2023-09-24 23:52:26 status unpacked iproute2:arm64 5.10.0-4
2023-09-24 23:52:26 status half-configured iproute2:arm64 5.10.0-4
2023-09-24 23:52:26 status installed iproute2:arm64 5.10.0-4
2023-09-24 23:52:26 trigproc libc-bin:arm64 2.31-13+deb11u2 <none>
2023-09-24 23:52:26 status half-configured libc-bin:arm64 2.31-13+deb11u2
2023-09-24 23:52:26 status installed libc-bin:arm64 2.31-13+deb11u2
2023-09-25 00:03:49 startup archives unpack
2023-09-25 00:03:49 install libelf1:arm64 <none> 0.183-1
2023-09-25 00:03:49 status triggers-pending libc-bin:arm64 2.31-13+deb11u2
2023-09-25 00:03:49 status half-installed libelf1:arm64 0.183-1
2023-09-25 00:03:49 status unpacked libelf1:arm64 0.183-1
2023-09-25 00:03:49 install libbpf0:arm64 <none> 1:0.3-2
2023-09-25 00:03:49 status half-installed libbpf0:arm64 1:0.3-2
2023-09-25 00:03:49 status unpacked libbpf0:arm64 1:0.3-2
2023-09-25 00:03:49 install libmd0:arm64 <none> 1.0.3-3
2023-09-25 00:03:49 status half-installed libmd0:arm64 1.0.3-3
2023-09-25 00:03:49 status unpacked libmd0:arm64 1.0.3-3
2023-09-25 00:03:49 install libbsd0:arm64 <none> 0.11.3-1
2023-09-25 00:03:49 status half-installed libbsd0:arm64 0.11.3-1
2023-09-25 00:03:49 status unpacked libbsd0:arm64 0.11.3-1
2023-09-25 00:03:49 install libcap2:arm64 <none> 1:2.44-1
2023-09-25 00:03:49 status half-installed libcap2:arm64 1:2.44-1
2023-09-25 00:03:49 status unpacked libcap2:arm64 1:2.44-1
2023-09-25 00:03:49 install libmnl0:arm64 <none> 1.0.4-3
2023-09-25 00:03:49 status half-installed libmnl0:arm64 1.0.4-3
2023-09-25 00:03:49 status unpacked libmnl0:arm64 1.0.4-3
2023-09-25 00:03:49 install libxtables12:arm64 <none> 1.8.7-1
2023-09-25 00:03:49 status half-installed libxtables12:arm64 1.8.7-1
2023-09-25 00:03:49 status unpacked libxtables12:arm64 1.8.7-1
2023-09-25 00:03:49 install libcap2-bin:arm64 <none> 1:2.44-1
2023-09-25 00:03:49 status half-installed libcap2-bin:arm64 1:2.44-1
2023-09-25 00:03:49 status unpacked libcap2-bin:arm64 1:2.44-1
2023-09-25 00:03:49 install iproute2:arm64 <none> 5.10.0-4
2023-09-25 00:03:49 status half-installed iproute2:arm64 5.10.0-4
2023-09-25 00:03:49 status unpacked iproute2:arm64 5.10.0-4
2023-09-25 00:03:49 install libatm1:arm64 <none> 1:2.5.1-4
2023-09-25 00:03:49 status half-installed libatm1:arm64 1:2.5.1-4
2023-09-25 00:03:49 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-25 00:03:49 install libpam-cap:arm64 <none> 1:2.44-1
2023-09-25 00:03:49 status half-installed libpam-cap:arm64 1:2.44-1
2023-09-25 00:03:49 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-25 00:03:49 startup packages configure
2023-09-25 00:03:49 configure libatm1:arm64 1:2.5.1-4 <none>
2023-09-25 00:03:49 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-25 00:03:49 status half-configured libatm1:arm64 1:2.5.1-4
2023-09-25 00:03:49 status installed libatm1:arm64 1:2.5.1-4
2023-09-25 00:03:49 configure libcap2:arm64 1:2.44-1 <none>
2023-09-25 00:03:49 status unpacked libcap2:arm64 1:2.44-1
2023-09-25 00:03:49 status half-configured libcap2:arm64 1:2.44-1
2023-09-25 00:03:49 status installed libcap2:arm64 1:2.44-1
2023-09-25 00:03:49 configure libcap2-bin:arm64 1:2.44-1 <none>
2023-09-25 00:03:49 status unpacked libcap2-bin:arm64 1:2.44-1
2023-09-25 00:03:49 status half-configured libcap2-bin:arm64 1:2.44-1
2023-09-25 00:03:49 status installed libcap2-bin:arm64 1:2.44-1
2023-09-25 00:03:49 configure libmnl0:arm64 1.0.4-3 <none>
2023-09-25 00:03:49 status unpacked libmnl0:arm64 1.0.4-3
2023-09-25 00:03:49 status half-configured libmnl0:arm64 1.0.4-3
2023-09-25 00:03:49 status installed libmnl0:arm64 1.0.4-3
2023-09-25 00:03:49 configure libxtables12:arm64 1.8.7-1 <none>
2023-09-25 00:03:49 status unpacked libxtables12:arm64 1.8.7-1
2023-09-25 00:03:49 status half-configured libxtables12:arm64 1.8.7-1
2023-09-25 00:03:49 status installed libxtables12:arm64 1.8.7-1
2023-09-25 00:03:49 configure libmd0:arm64 1.0.3-3 <none>
2023-09-25 00:03:49 status unpacked libmd0:arm64 1.0.3-3
2023-09-25 00:03:49 status half-configured libmd0:arm64 1.0.3-3
2023-09-25 00:03:49 status installed libmd0:arm64 1.0.3-3
2023-09-25 00:03:49 configure libbsd0:arm64 0.11.3-1 <none>
2023-09-25 00:03:49 status unpacked libbsd0:arm64 0.11.3-1
2023-09-25 00:03:49 status half-configured libbsd0:arm64 0.11.3-1
2023-09-25 00:03:49 status installed libbsd0:arm64 0.11.3-1
2023-09-25 00:03:49 configure libelf1:arm64 0.183-1 <none>
2023-09-25 00:03:49 status unpacked libelf1:arm64 0.183-1
2023-09-25 00:03:49 status half-configured libelf1:arm64 0.183-1
2023-09-25 00:03:49 status installed libelf1:arm64 0.183-1
2023-09-25 00:03:49 configure libpam-cap:arm64 1:2.44-1 <none>
2023-09-25 00:03:49 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-25 00:03:49 status half-configured libpam-cap:arm64 1:2.44-1
2023-09-25 00:03:49 status installed libpam-cap:arm64 1:2.44-1
2023-09-25 00:03:49 configure libbpf0:arm64 1:0.3-2 <none>
2023-09-25 00:03:49 status unpacked libbpf0:arm64 1:0.3-2
2023-09-25 00:03:49 status half-configured libbpf0:arm64 1:0.3-2
2023-09-25 00:03:49 status installed libbpf0:arm64 1:0.3-2
2023-09-25 00:03:49 configure iproute2:arm64 5.10.0-4 <none>
2023-09-25 00:03:49 status unpacked iproute2:arm64 5.10.0-4
2023-09-25 00:03:49 status half-configured iproute2:arm64 5.10.0-4
2023-09-25 00:03:49 status installed iproute2:arm64 5.10.0-4
2023-09-25 00:03:49 trigproc libc-bin:arm64 2.31-13+deb11u2 <none>
2023-09-25 00:03:49 status half-configured libc-bin:arm64 2.31-13+deb11u2
2023-09-25 00:03:49 status installed libc-bin:arm64 2.31-13+deb11u2
2023-09-25 00:17:11 startup archives unpack
2023-09-25 00:17:11 install libelf1:arm64 <none> 0.183-1
2023-09-25 00:17:11 status triggers-pending libc-bin:arm64 2.31-13+deb11u2
2023-09-25 00:17:11 status half-installed libelf1:arm64 0.183-1
2023-09-25 00:17:11 status unpacked libelf1:arm64 0.183-1
2023-09-25 00:17:11 install libbpf0:arm64 <none> 1:0.3-2
2023-09-25 00:17:11 status half-installed libbpf0:arm64 1:0.3-2
2023-09-25 00:17:11 status unpacked libbpf0:arm64 1:0.3-2
2023-09-25 00:17:11 install libmd0:arm64 <none> 1.0.3-3
2023-09-25 00:17:11 status half-installed libmd0:arm64 1.0.3-3
2023-09-25 00:17:11 status unpacked libmd0:arm64 1.0.3-3
2023-09-25 00:17:11 install libbsd0:arm64 <none> 0.11.3-1
2023-09-25 00:17:11 status half-installed libbsd0:arm64 0.11.3-1
2023-09-25 00:17:11 status unpacked libbsd0:arm64 0.11.3-1
2023-09-25 00:17:11 install libcap2:arm64 <none> 1:2.44-1
2023-09-25 00:17:11 status half-installed libcap2:arm64 1:2.44-1
2023-09-25 00:17:11 status unpacked libcap2:arm64 1:2.44-1
2023-09-25 00:17:11 install libmnl0:arm64 <none> 1.0.4-3
2023-09-25 00:17:11 status half-installed libmnl0:arm64 1.0.4-3
2023-09-25 00:17:11 status unpacked libmnl0:arm64 1.0.4-3
2023-09-25 00:17:11 install libxtables12:arm64 <none> 1.8.7-1
2023-09-25 00:17:11 status half-installed libxtables12:arm64 1.8.7-1
2023-09-25 00:17:11 status unpacked libxtables12:arm64 1.8.7-1
2023-09-25 00:17:11 install libcap2-bin:arm64 <none> 1:2.44-1
2023-09-25 00:17:11 status half-installed libcap2-bin:arm64 1:2.44-1
2023-09-25 00:17:11 status unpacked libcap2-bin:arm64 1:2.44-1
2023-09-25 00:17:11 install iproute2:arm64 <none> 5.10.0-4
2023-09-25 00:17:11 status half-installed iproute2:arm64 5.10.0-4
2023-09-25 00:17:11 status unpacked iproute2:arm64 5.10.0-4
2023-09-25 00:17:11 install libatm1:arm64 <none> 1:2.5.1-4
2023-09-25 00:17:11 status half-installed libatm1:arm64 1:2.5.1-4
2023-09-25 00:17:11 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-25 00:17:11 install libpam-cap:arm64 <none> 1:2.44-1
2023-09-25 00:17:11 status half-installed libpam-cap:arm64 1:2.44-1
2023-09-25 00:17:11 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-25 00:17:11 startup packages configure
2023-09-25 00:17:11 configure libatm1:arm64 1:2.5.1-4 <none>
2023-09-25 00:17:11 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-25 00:17:11 status half-configured libatm1:arm64 1:2.5.1-4
2023-09-25 00:17:11 status installed libatm1:arm64 1:2.5.1-4
2023-09-25 00:17:11 configure libcap2:arm64 1:2.44-1 <none>
2023-09-25 00:17:11 status unpacked libcap2:arm64 1:2.44-1
2023-09-25 00:17:11 status half-configured libcap2:arm64 1:2.44-1
2023-09-25 00:17:11 status installed libcap2:arm64 1:2.44-1
2023-09-25 00:17:11 configure libcap2-bin:arm64 1:2.44-1 <none>
2023-09-25 00:17:11 status unpacked libcap2-bin:arm64 1:2.44-1
2023-09-25 00:17:11 status half-configured libcap2-bin:arm64 1:2.44-1
2023-09-25 00:17:11 status installed libcap2-bin:arm64 1:2.44-1
2023-09-25 00:17:11 configure libmnl0:arm64 1.0.4-3 <none>
2023-09-25 00:17:11 status unpacked libmnl0:arm64 1.0.4-3
2023-09-25 00:17:11 status half-configured libmnl0:arm64 1.0.4-3
2023-09-25 00:17:11 status installed libmnl0:arm64 1.0.4-3
2023-09-25 00:17:11 configure libxtables12:arm64 1.8.7-1 <none>
2023-09-25 00:17:11 status unpacked libxtables12:arm64 1.8.7-1
2023-09-25 00:17:11 status half-configured libxtables12:arm64 1.8.7-1
2023-09-25 00:17:11 status installed libxtables12:arm64 1.8.7-1
2023-09-25 00:17:11 configure libmd0:arm64 1.0.3-3 <none>
2023-09-25 00:17:11 status unpacked libmd0:arm64 1.0.3-3
2023-09-25 00:17:11 status half-configured libmd0:arm64 1.0.3-3
2023-09-25 00:17:11 status installed libmd0:arm64 1.0.3-3
2023-09-25 00:17:11 configure libbsd0:arm64 0.11.3-1 <none>
2023-09-25 00:17:11 status unpacked libbsd0:arm64 0.11.3-1
2023-09-25 00:17:11 status half-configured libbsd0:arm64 0.11.3-1
2023-09-25 00:17:11 status installed libbsd0:arm64 0.11.3-1
2023-09-25 00:17:11 configure libelf1:arm64 0.183-1 <none>
2023-09-25 00:17:11 status unpacked libelf1:arm64 0.183-1
2023-09-25 00:17:11 status half-configured libelf1:arm64 0.183-1
2023-09-25 00:17:11 status installed libelf1:arm64 0.183-1
2023-09-25 00:17:11 configure libpam-cap:arm64 1:2.44-1 <none>
2023-09-25 00:17:11 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-25 00:17:11 status half-configured libpam-cap:arm64 1:2.44-1
2023-09-25 00:17:11 status installed libpam-cap:arm64 1:2.44-1
2023-09-25 00:17:11 configure libbpf0:arm64 1:0.3-2 <none>
2023-09-25 00:17:11 status unpacked libbpf0:arm64 1:0.3-2
2023-09-25 00:17:11 status half-configured libbpf0:arm64 1:0.3-2
2023-09-25 00:17:11 status installed libbpf0:arm64 1:0.3-2
2023-09-25 00:17:11 configure iproute2:arm64 5.10.0-4 <none>
2023-09-25 00:17:11 status unpacked iproute2:arm64 5.10.0-4
2023-09-25 00:17:11 status half-configured iproute2:arm64 5.10.0-4
2023-09-25 00:17:11 status installed iproute2:arm64 5.10.0-4
2023-09-25 00:17:11 trigproc libc-bin:arm64 2.31-13+deb11u2 <none>
2023-09-25 00:17:11 status half-configured libc-bin:arm64 2.31-13+deb11u2
2023-09-25 00:17:11 status installed libc-bin:arm64 2.31-13+deb11u2
2023-09-25 00:19:22 startup archives unpack
2023-09-25 00:19:22 install libelf1:arm64 <none> 0.183-1
2023-09-25 00:19:22 status triggers-pending libc-bin:arm64 2.31-13+deb11u2
2023-09-25 00:19:22 status half-installed libelf1:arm64 0.183-1
2023-09-25 00:19:22 status unpacked libelf1:arm64 0.183-1
2023-09-25 00:19:22 install libbpf0:arm64 <none> 1:0.3-2
2023-09-25 00:19:22 status half-installed libbpf0:arm64 1:0.3-2
2023-09-25 00:19:22 status unpacked libbpf0:arm64 1:0.3-2
2023-09-25 00:19:22 install libmd0:arm64 <none> 1.0.3-3
2023-09-25 00:19:22 status half-installed libmd0:arm64 1.0.3-3
2023-09-25 00:19:22 status unpacked libmd0:arm64 1.0.3-3
2023-09-25 00:19:22 install libbsd0:arm64 <none> 0.11.3-1
2023-09-25 00:19:22 status half-installed libbsd0:arm64 0.11.3-1
2023-09-25 00:19:22 status unpacked libbsd0:arm64 0.11.3-1
2023-09-25 00:19:22 install libcap2:arm64 <none> 1:2.44-1
2023-09-25 00:19:22 status half-installed libcap2:arm64 1:2.44-1
2023-09-25 00:19:22 status unpacked libcap2:arm64 1:2.44-1
2023-09-25 00:19:22 install libmnl0:arm64 <none> 1.0.4-3
2023-09-25 00:19:22 status half-installed libmnl0:arm64 1.0.4-3
2023-09-25 00:19:22 status unpacked libmnl0:arm64 1.0.4-3
2023-09-25 00:19:22 install libxtables12:arm64 <none> 1.8.7-1
2023-09-25 00:19:22 status half-installed libxtables12:arm64 1.8.7-1
2023-09-25 00:19:22 status unpacked libxtables12:arm64 1.8.7-1
2023-09-25 00:19:22 install libcap2-bin:arm64 <none> 1:2.44-1
2023-09-25 00:19:22 status half-installed libcap2-bin:arm64 1:2.44-1
2023-09-25 00:19:22 status unpacked libcap2-bin:arm64 1:2.44-1
2023-09-25 00:19:22 install iproute2:arm64 <none> 5.10.0-4
2023-09-25 00:19:22 status half-installed iproute2:arm64 5.10.0-4
2023-09-25 00:19:22 status unpacked iproute2:arm64 5.10.0-4
2023-09-25 00:19:22 install libatm1:arm64 <none> 1:2.5.1-4
2023-09-25 00:19:22 status half-installed libatm1:arm64 1:2.5.1-4
2023-09-25 00:19:22 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-25 00:19:22 install libpam-cap:arm64 <none> 1:2.44-1
2023-09-25 00:19:22 status half-installed libpam-cap:arm64 1:2.44-1
2023-09-25 00:19:22 status unpacked libpam-cap:arm64 1:2.44-1
2023-09-25 00:19:22 startup packages configure
2023-09-25 00:19:22 configure libatm1:arm64 1:2.5.1-4 <none>
2023-09-25 00:19:22 status unpacked libatm1:arm64 1:2.5.1-4
2023-09-25 00:19:22 status half-configured libatm1:arm64 1:2.5.1-4
